Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
Random_forest,tech,BorderlineSmote,1,0.91,0.36,1.00,0.53,0.95,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 3, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', False)"
Random_forest,tech,SVMSmote,0,0.9,1.00,0.90,0.95,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,tech,SVMSmote,1,0.9,0.34,1.00,0.51,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,tech,Adasyn,0,0.92,1.00,0.91,0.95,0.95,0.92,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,tech,Adasyn,1,0.92,0.38,1.00,0.55,0.95,0.92,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,both,Under,0,0.92,1.00,0.92,0.96,0.96,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' estimator:', 50, ' criterion:', 'gini', ' warm_start:', False)"
Random_forest,both,Under,1,0.92,0.39,1.00,0.56,0.96,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' estimator:', 50, ' criterion:', 'gini', ' warm_start:', False)"
Random_forest,both,Over,0,0.92,1.00,0.92,0.96,0.96,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' estimator:', 100, ' criterion:', 'entropy', ' warm_start:', False)"
Random_forest,both,Over,1,0.92,0.39,1.00,0.56,0.96,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' estimator:', 100, ' criterion:', 'entropy', ' warm_start:', False)"
Random_forest,both,Both,0,0.91,1.00,0.90,0.95,0.95,0.91,"('max_depth:', 1, ' max_feature:', 'log2', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', False)"
Random_forest,both,Both,1,0.91,0.36,1.00,0.53,0.95,0.91,"('max_depth:', 1, ' max_feature:', 'log2', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', False)"
Random_forest,both,Smote,0,0.9,1.00,0.90,0.95,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,both,Smote,1,0.9,0.35,1.00,0.51,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,both,BorderlineSmote,0,0.9,1.00,0.90,0.95,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', True)"
Random_forest,both,BorderlineSmote,1,0.9,0.35,1.00,0.51,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', True)"
Random_forest,both,SVMSmote,0,0.9,1.00,0.90,0.95,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,both,SVMSmote,1,0.9,0.35,1.00,0.51,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' estimator:', 10, ' criterion:', 'gini', ' warm_start:', True)"
Random_forest,both,Adasyn,0,0.9,1.00,0.90,0.95,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', True)"
Random_forest,both,Adasyn,1,0.9,0.35,1.00,0.51,0.95,0.9,"('max_depth:', 1, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' estimator:', 10, ' criterion:', 'entropy', ' warm_start:', True)"
